ID,Movie Name,Rating(10),Votes,Genre,Language
tt2034026,Kanchana: Muni 2,6.5,"1,475","Action, Comedy, Horror            ",tamil
tt2362418,Flashback,8.8,16,"Drama, Family, History            ",bengali
tt12592664,Murder,4.7,159,Thriller            ,telugu
tt0214704,Gandhinagar 2nd Street,7.6,716,"Comedy, Family, Romance            ",hindi
tt0834112,Maa Ayana Bangaram,7.6,12,Drama            ,telugu
tt4313186,Megh Kalo,7.2,11,Drama            ,bengali
tt2015304,Baaz,5.8,48,"Action, Mystery, Thriller            ",hindi
tt0824316,Dor,7.9,"5,729",Drama            ,oriya
tt2354223,Mumbai's King,6.4,150,Drama            ,hindi
tt0156651,Joroo Ka Ghulam,6.9,89,"Comedy, Family            ",hindi
tt4524072,Lux Style Awards,7.5,11,Music            ,urdu
tt5914652,Manini,6.8,9,Family            ,marathi
tt2620202,7 Bijliyaan,5.0,7,Action            ,hindi
tt0246106,Nagamandala,7.7,76,Drama            ,kannada
tt0215921,Ladies' Hostel,5.4,9,"Comedy, Drama, Musical            ",malayalam
tt0416458,Adavi Ramudu,4.0,281,"Action, Romance            ",telugu
tt3288508,Arikil Oraal,6.0,209,Mystery            ,malayalam
tt2739566,Jungle Love Story,7.2,5,Romance            ,hindi
tt0899227,Vikram,7.0,36,"Action, Drama, Romance            ",telugu
tt9319874,Maara,7.6,"3,073","Adventure, Drama, Romance            ",tamil
tt5364920,Master Piece,6.2,693,"Action, Comedy, Drama            ",kannada
tt5580778,Saawan,7.4,194,"Drama, Thriller            ",oriya
tt0245001,Beyond the Last Mountain,7.6,23,Drama            ,oriya
tt8535546,Aatagadharaa Siva,7.3,163,"Action, Comedy, Drama            ",telugu
tt0109206,Bandit Queen,7.6,"4,453","Biography, Crime, Drama            ",hindi
tt1345777,Ishqiya,7.3,"10,006","Comedy, Drama, Romance            ",hindi
tt7700730,October,7.5,"13,747","Drama, Romance            ",hindi
tt5678218,Parwareshghah,6.6,548,Drama            ,oriya
tt0374660,Footpath,5.3,814,"Action, Crime, Drama            ",hindi
tt0331599,Patti Sollai Thattathe,6.6,47,Drama            ,tamil
tt0363449,Awaragardi,5.4,8,Action            ,hindi
tt0207341,Biwi No. 1,5.6,"4,771","Comedy, Drama, Romance            ",hindi
tt0242504,Har Har Gange,6.6,8,"Adventure, Drama, Fantasy            ",hindi
tt2100612,Return of Mr. Superman,3.8,14,"Action, Adventure, Crime            ",hindi
tt5483192,Neenade Naa,5.9,8,Drama            ,kannada
tt0290421,Apanjan,8.5,45,Drama            ,bengali
tt0405508,Rang De Basanti,8.2,"113,442","Comedy, Crime, Drama            ",hindi
tt0377994,Gramaphone,6.6,272,"Comedy, Drama, Musical            ",malayalam
tt0187271,Masterji,6.6,92,"Comedy, Drama            ",hindi
tt0339993,Baawri,4.0,6,Family            ,hindi
tt0244567,Jhoothi,6.6,128,Comedy            ,hindi
tt5477250,Bhale Jodi,5.9,8,"Comedy, Drama            ",kannada
tt0387047,Bada Aadmi,6.2,5,Action            ,hindi
tt1266545,Chamku,4.0,524,"Action, Crime, Thriller            ",hindi
tt5592728,Mohavalayam,5.5,6,Drama            ,malayalam
tt9024664,Me Shivaji Park,7.0,107,Crime            ,marathi
tt0318405,Love in Simla,7.3,95,"Comedy, Drama, Family            ",hindi
tt0403709,Yuga Purusha,7.6,60,Drama            ,kannada
tt8944398,Aame,6.3,"1,155","Drama, Thriller            ",tamil
tt0149570,Aagman,4.8,8,Drama            ,hindi
tt0239608,Maula Jat,7.2,354,"Action, Drama            ",punjabi
tt1579530,Bangaru Bullodu,7.4,91,"Action, Drama, Romance            ",telugu
tt0150992,Hum Dil De Chuke Sanam,7.5,"17,051","Comedy, Drama, Musical            ",hindi
tt0112553,Bombay,8.1,"11,566","Drama, Romance            ",tamil
tt0337971,Deewangee,6.6,"2,596","Crime, Drama, Mystery            ",hindi
tt0372009,Uthaman,5.2,6,Musical            ,malayalam
tt0373685,Archana,6.2,11,"Drama, Family            ",hindi
tt0078739,Ahsaas,5.7,38,"Drama, Romance            ",hindi
tt0053980,Kala Bazar,7.4,256,"Crime, Drama, Musical            ",hindi
tt0076177,Immaan Dharam,5.7,177,"Action, Drama            ",hindi
tt0357472,Bees Saal Pehle,5.3,10,Horror            ,hindi
tt7842086,Vennello Hai Hai,5.4,8,Romance            ,telugu
tt0256691,Chiranjeevulu,6.7,7,"Musical, Drama, Romance            ",telugu
tt3422428,Ezhu Sundara Rathrikal,5.1,175,Family            ,malayalam
tt5451208,Mor Mahal,7.9,35,"Drama, Fantasy, History            ",urdu
tt6400696,Oh Yaara Ainvayi Ainvayi Lut Gaya,4.0,48,Romance            ,punjabi
tt0105963,The Buddha of Suburbia,7.2,407,"Comedy, Drama            ",urdu
tt4069184,Money Ratnam,5.3,227,"Comedy, Thriller            ",malayalam
tt2146874,Tumi Kato Sundor,5.0,9,"Family, Romance            ",bengali
tt6912558,FU: Friendship Unlimited,6.5,52,"Comedy, Family, Musical            ",marathi
tt0823261,Zindaggi Rocks,4.0,237,"Drama, Romance            ",hindi
tt0312407,Baba Taraknath,5.5,11,Drama            ,bengali
tt1720047,Angadi Theru,7.6,"1,202",Drama            ,tamil
tt0281089,Prema Chitram Pelli Vichitram,6.7,11,"Comedy, Drama            ",telugu
tt0349488,Ghungroo,5.7,47,"Drama, Family            ",hindi
tt0246342,Yudda Bhoomi,4.0,100,"Action, Drama            ",telugu
tt0266839,Patanga,6.2,25,"Comedy, Romance            ",hindi
tt2887950,Ranga Mera Naam,6.4,7,Action            ,hindi
tt0230913,Uljhan,6.5,82,Mystery            ,hindi
tt7822474,Suvarna Sundari,3.6,133,"Action, Thriller            ",kannada
tt6708008,Lanka,6.1,9,"Drama, Mystery, Thriller            ",telugu
tt7132948,O Taareee,5.2,9,Thriller            ,gujarati
tt1426937,Neninthe,6.8,667,"Action, Drama            ",telugu
tt0324217,Thanga Magan,6.7,98,Action            ,tamil
tt5050574, Dirilis: Ertugrul,9.1,167,"Action, Adventure, Drama            ",urdu
tt1707234,Lagda Ishq Ho Gaya,4.4,12,Romance            ,punjabi
tt11646326,Azar Ki Ayegi Baraat,8.5,6,"Comedy, Drama, Family            ",oriya
tt1545591,Byabadhan,7.1,10,Drama            ,bengali
tt4048902,Bir Purush,5.3,7,"Action, Crime            ",bengali
tt2914898,Gooli,6.4,79,"Action, Drama, Romance            ",kannada
tt0232155,Najma,7.5,30,Drama            ,urdu
tt0156666,Kalathur Kannamma,6.7,120,"Drama, Romance            ",tamil
tt6567380,Pagadi Aattam,5.7,84,Crime            ,tamil
tt0087754,Mukhamukham,6.9,35,Drama            ,malayalam
tt1041833,Rangbaaz,7.9,46,Drama            ,bengali
tt2246551,Achal,7.8,12,Drama            ,bengali
tt7687134,Moomal Rano,6.6,14,"Drama, Music, Romance            ",urdu
tt0357433,Apne Huye Paraye,6.1,20,"Drama, Family            ",hindi
tt9890052,Thai Curry,4.0,57,Comedy            ,bengali
tt0176140,Sikandar E Azam,7.9,35,"Adventure, Drama, History            ",hindi
tt0067742,Sharmeelee,7.0,151,"Mystery, Musical, Romance            ",hindi
tt1806913,Golmaal Again,5.0,"8,268","Action, Comedy, Fantasy            ",hindi
tt1191121,Jalsa,7.3,"5,548","Action, Comedy            ",telugu
tt0237752,Smriti Tuku Thak,6.8,21,Drama            ,bengali
tt0140302,Kali Ghata,6.3,9,"Drama, Romance            ",hindi
tt0320394,Sajan,7.1,62,"Comedy, Mystery, Romance            ",hindi
tt0155064,Pudhu Pudhu Arthangal,7.0,164,"Comedy, Drama            ",tamil
tt3466866,Hijrat,6.9,116,"Romance, Thriller            ",oriya
tt12796240,Haara Dil,7.6,7,Drama            ,urdu
tt3153580,Barefoot to Goa,5.7,147,"Adventure, Drama, Family            ",hindi
tt1365514,Thalai Nagaram,5.8,102,Family            ,tamil
tt1102159,Abraham and Lincoln,2.8,40,Action            ,malayalam
tt0158461,Amar Kantak,5.0,6,Drama            ,bengali
tt8316074,Harjeeta,7.7,164,"Drama, Sport            ",punjabi
tt0899269,Chinnodu,4.0,51,"Action, Crime, Drama            ",telugu
tt0061753,Hatey Bazarey,7.9,49,Drama            ,hindi
tt0358053,Pyar Ke Do Pal,6.2,50,"Action, Drama            ",hindi
tt6872436,Sketch,5.7,"1,742","Action, Thriller            ",tamil
tt6121432,Toba Tek Singh,7.0,114,"Drama, History            ",hindi
tt1315576,Beqasoor,4.6,11,"Action, Crime, Drama            ",hindi
tt3956198,Kistimaat,5.7,179,"Action, Crime            ",bengali
tt13801860,Qayamat,7.8,12,Drama            ,oriya
tt1869802,Vaadaamalli,4.4,5,Drama            ,malayalam
tt0358212,Thokar,7.3,13,"Drama, Family            ",hindi
tt0460400,Athbhutha Dweepu,5.4,254,"Action, Adventure, Comedy            ",malayalam
tt5946852,Janatha Garage,7.3,"6,113","Action, Drama            ",telugu
tt10288202,Ratnamanjarii,4.6,19,Thriller            ,kannada
tt2708290,Hridaynath,4.6,9,Action            ,marathi
tt0260224,Navarathri,7.3,18,"Comedy, Drama, Romance            ",telugu
tt8427166,Bidai Byomkesh,5.3,512,Drama            ,bengali
tt3602460,Accident,7.3,65,Drama            ,bengali
tt7592758,Parchi,5.6,427,"Action, Comedy, Crime            ",urdu
tt1575621,Maa Aavida Meeda Vottu Mee Aavida Chala Manchidi,5.3,25,Drama            ,telugu
tt0271575,Jagratha,7.4,591,"Crime, Mystery, Thriller            ",malayalam
tt2086879,Megher Koley Rod,6.8,24,"Drama, Mystery, Romance            ",bengali
tt1324078,Kal Kissne Dekha,3.6,429,"Action, Crime, Romance            ",hindi
tt5477194,Iraivi,8.0,"2,979","Crime, Drama            ",tamil
tt0320116,Naan Sigappu Manithan,7.0,254,"Action, Crime, Drama            ",tamil
tt0374897,Naila,7.9,7,Musical            ,oriya
tt2971560,Ram Raaj,4.4,167,Action            ,hindi
tt0847180,Loot,3.3,299,"Action, Comedy, Crime            ",hindi
tt8677428,Nai Nabhannu La,6.6,13,Romance            ,nepali
tt9592496,Pogaru,6.4,"3,351",Action            ,kannada
tt7600718,Eradane Sala,7.9,45,Romance            ,kannada
tt10366954,"1956, Central Travancore",7.8,10,Drama            ,malayalam
tt0175566,Dil Ne Pukara,6.9,27,"Drama, Romance            ",hindi
tt8389836,Rubb Rakha,4.0,9,Drama            ,punjabi
tt6381074,Bhasmasur,6.9,127,Drama            ,hindi
tt0146794,Ghunghat,6.7,27,"Drama, Family            ",hindi
tt9182582,Plus,5.3,6,"Drama, Mystery, Thriller            ",kannada
tt11690360,Neem Phul,5.8,47,"Drama, Mystery            ",bengali
tt0364550,Naseebwaala,4.1,8,Drama            ,hindi
tt1797416,Jayam,6.3,265,"Action, Drama, Romance            ",telugu
tt0313976,Do Dil Diwane,6.5,15,Romance            ,hindi
tt4473386,Gadbad Gondhal,8.9,8,"Drama, Family, Romance            ",marathi
tt10515526,Lootcase,7.6,"14,319","Comedy, Crime            ",hindi
tt1534509,Sonar Harin,6.2,13,Drama            ,bengali
tt0118680,Banarasi Babu,4.2,229,Comedy            ,hindi
tt0092956,Ekti Jiban,8.2,38,Drama            ,bengali
tt11760484,Neevalle Nenunna,7.6,7,"Drama, Romance            ",telugu
tt12627728,Transition,9.2,88,Drama            ,malayalam
tt7073516,Pretham Undu Sookshikkuka,6.4,14,"Comedy, Horror            ",malayalam
tt0363777,Lover Boy,4.1,19,"Drama, Romance            ",hindi
tt0233937,Indrani,7.3,56,Drama            ,bengali
tt0176128,Sehra,6.0,40,"Drama, Romance            ",hindi
tt0268395,Jalte Badan,5.7,15,Drama            ,hindi
tt0432536,Hatya: The Murder,4.2,487,"Action, Crime, Drama            ",hindi
tt2229848,Chashme Baddoor,5.4,"4,950","Comedy, Drama            ",hindi
tt13308994,Ananya (Kannada),7.3,7,Horror            ,kannada
tt7147796,Chal Love Kar,7.0,6,Comedy            ,marathi
tt0241387,Draupadi,5.3,6,Drama            ,hindi
tt2349486,Ennittum,4.5,8,Drama            ,malayalam
tt0078418,Trishul,7.7,"2,058","Action, Drama, Musical            ",urdu
tt9248748,Ammachi Yemba Nenapu,7.9,81,Drama            ,kannada
tt5642720,Kasaba,4.7,"1,149","Action, Crime, Thriller            ",malayalam
tt0377133,Simhachalam,4.2,14,Action            ,telugu
tt1575593,Kshemanga Velli Labhamga Randi,6.7,119,Comedy            ,telugu
tt0311384,Kalpana,6.7,38,Musical            ,hindi
tt6148204,Izahaq: Smoke on the Altar,7.9,9,"Animation, Short, History            ",malayalam
tt11038702,Dandam,8.1,15,Action            ,marathi
tt0178211,Ab Ayega Mazaa,6.6,85,Comedy            ,hindi
tt4613544, Dirilis: Ertugrul,8.8,178,"Action, Adventure, Drama            ",urdu
tt0246269,Tarkeeb,4.6,9,"Action, Crime, Drama            ",hindi
tt0298579,Trimurti,6.0,20,"Crime, Drama            ",hindi
tt2404721,Dastaan,8.8,908,"Drama, History, Romance            ",urdu
tt7345930,Abhrahaminte Santhathikal,7.4,"4,783","Action, Crime, Thriller            ",malayalam
tt0247712,Sohni Mahiwal,5.9,9,"Musical, Romance            ",hindi
tt6750888,Saab Bahadar,7.2,207,Thriller            ,punjabi
tt0231232,Bardidi,6.7,11,Drama            ,bengali
tt1757671,Anwar,6.4,639,"Action, Drama, Thriller            ",tamil
tt1740710,Mere Brother Ki Dulhan,5.8,"8,879","Comedy, Drama, Family            ",hindi
tt0352500,Kudumba Puranam,7.1,90,"Comedy, Drama, Family            ",malayalam
tt1236470,Jahan Jaaeyega Hamen Paaeyega,3.9,41,"Action, Comedy, Crime            ",hindi
tt0263023,Aathma Bandhuvu,7.2,20,Drama            ,telugu
tt0059445,Mere Sanam,7.3,53,"Musical, Romance            ",hindi
tt10427988,Shuruaat Ka Twist,6.6,9,Drama            ,hindi
tt1636825,Playboy,7.7,7,Musical            ,oriya
tt0152148,Razia Sultan,6.3,182,"Biography, Drama, History            ",urdu
tt1156516,Ready,7.2,"1,181","Action, Comedy            ",telugu
tt0175788,Jigri Dost,6.4,32,Drama            ,hindi
tt0367214,Waaris,6.8,141,Drama            ,hindi
tt0149740,Parshuramer Kuthar,7.2,8,Drama            ,bengali
tt2350746,Eppadi Manasukkul Vandhai,4.3,15,"Drama, Romance            ",tamil
tt1579624,Maharajasri Mayagadu,5.4,10,Drama            ,telugu
tt2419506,Kedi Billa Killadi Ranga,5.5,640,"Comedy, Romance            ",tamil
tt0369624,Khooni Ilaaka: The Prohibited Area,5.8,20,Horror            ,hindi
tt0402738,Aadu Puli Attam,6.6,63,"Action, Drama, Thriller            ",telugu
tt3028362,Shabdo,8.1,"1,263",Drama            ,bengali
tt2408040,B.A. Pass,6.4,"3,631","Crime, Drama, Thriller            ",hindi
tt4602688,The Lighter,6.4,7,"Short, Action, Crime            ",malayalam
tt5820544,Sei,4.1,58,"Action, Crime, Thriller            ",tamil
tt2703462,Amber,5.8,11,Romance            ,hindi
tt0232529,Reporter Raju,5.2,11,"Action, Crime, Drama            ",urdu
tt0497887,Bhola in Bollywood,6.6,18,Comedy            ,hindi
tt6095482,The Lambirds,8.2,6,Documentary            ,nepali
tt0355775,Minnaminuginum Minnukettu,6.0,60,"Comedy, Drama, Fantasy            ",malayalam
tt0317752,Jagapoga,3.8,16,Comedy            ,malayalam
tt8894160,Ee varsham sakshiga,6.1,11,Drama            ,telugu
tt1948150,Singham,6.8,"14,495","Action, Crime, Drama            ",gujarati
tt0445283,Chemman Chaalai,8.1,11,Drama            ,tamil
tt10525966,Summer Love,8.1,15,Romance            ,oriya
tt8690722,Ayodhya Ramayya,9.0,5,Drama            ,telugu
tt0453190,Raam,7.8,"1,206","Action, Drama, Mystery            ",tamil
tt0319841,Megasandesam,4.5,122,"Drama, Horror, Romance            ",malayalam
tt0260337,Sadaa Suhagan,4.8,57,Drama            ,hindi
tt0058889,Akash Kusum,7.4,74,Comedy            ,bengali
tt0449869,Chandramukhi,7.1,"5,254","Action, Comedy, Drama            ",tamil
tt3411076,1:13:7 Ek Tera Saath,5.7,57,Horror            ,hindi
tt0300575,Trishagni,7.4,61,Drama            ,hindi
tt0052074,Piya Milan,4.5,8,"Action, Adventure, Drama            ",hindi
tt2855572,Tapana,7.6,5,Romance            ,telugu
tt0395453,Anubhav,6.3,175,"Comedy, Drama, Romance            ",hindi
tt0410134,Jhoothi Shaan,4.9,18,"Action, Drama            ",hindi
tt2652396,Andhera,4.6,5,"Drama, Horror, Romance            ",hindi
tt0075747,Bhumika,7.5,563,Drama            ,hindi
tt2278422,Kamaal Dhamaal Malamaal,4.1,742,"Comedy, Drama            ",hindi
tt0317859,Kumari Penn,6.0,7,"Musical, Romance            ",tamil
tt0359443,Hum Hain Lajawaab,4.4,18,"Action, Comedy, Drama            ",hindi
tt1216276,26th July at Barista,3.1,31,Drama            ,hindi
tt0455140,Khooni Panja,5.7,40,Horror            ,hindi
tt0370470,Doctor Siva,5.7,6,Musical            ,tamil
tt7695522,Karu,5.6,465,"Drama, Horror, Thriller            ",tamil
tt0249351,Ananda Bhairavi,8.4,42,"Drama, Family, Musical            ",telugu
tt0233292,Barkha,4.9,9,Romance            ,hindi
tt0292209,Revathikkoru Pavakkutty,7.0,42,"Comedy, Drama            ",malayalam
tt0347332,Khakee,7.4,"15,066","Action, Crime, Drama            ",urdu
tt0349115,Baaz: A Bird in Danger,3.2,339,"Mystery, Thriller            ",hindi
tt2690596,Thoranai,3.9,124,"Action, Drama            ",tamil
tt14092076,Anbirkiniyal,6.7,183,"Drama, Thriller            ",tamil
tt12583348,Brahmadaitya,5.3,102,Horror            ,bengali
tt1580023,Snehithuda,6.0,63,Romance            ,telugu
tt0366918,Premante Idera,6.6,247,"Romance, Drama            ",telugu
tt0382527,Albela,6.0,6,Drama            ,hindi
tt1961143,...EBONG KANNA,8.1,10,Drama            ,bengali
tt2261925,One More...,6.7,12,"Drama, Sport            ",hindi
tt8984634,Mera Naam Shaji,4.5,339,"Comedy, Romance            ",malayalam
tt0231427,Dard,6.4,14,"Drama, Family, Musical            ",hindi
tt4445948,Urumeen,4.7,192,"Action, Fantasy, Thriller            ",tamil
tt8673950,Nai Nabhannu La 5,6.6,39,"Drama, Romance            ",nepali
tt0247916,Ahimsa,7.4,32,"Action, Drama, Thriller            ",malayalam
tt6358168,Sandhippoma,6.7,121,"Drama, Romance            ",tamil
tt0233331,Bharya,6.7,9,Drama            ,malayalam
tt0982944,Unnale Unnale,7.2,567,Drama            ,tamil
tt1411971,Thudikkum Karangal,6.5,31,Action            ,tamil
tt6577710,Saheba,6.6,24,"Action, Drama            ",kannada
tt2580150,Hawa Bodol,6.5,919,Comedy            ,bengali
tt6260132,Sange Mar Mar,9.0,434,Drama            ,oriya
tt9680602,Kothaga Maa Prayanam,6.5,16,"Comedy, Drama, Romance            ",telugu
tt7684228,MalliRaava,8.0,"1,148","Drama, Romance            ",telugu
tt0142385,Humayun,7.5,46,"Drama, History            ",urdu
tt2332705,Love Recipe,4.4,10,Comedy            ,hindi
tt0214707,Gautam Govinda,6.1,57,"Action, Crime, Drama            ",hindi
tt2511784,Ek Nadir Galpo,7.8,36,Drama            ,bengali
tt7690466,Gayatri,6.5,763,"Drama, Family            ",telugu
tt3885742,Kaaval,3.3,57,"Action, Thriller            ",tamil
tt0479747,Sansani: The Sensation,4.9,9,Thriller            ,hindi
tt9614452,The Big Bull,5.0,"9,624","Biography, Crime, Drama            ",hindi
tt0070947,Zanjeer,7.6,"3,694","Action, Crime, Drama            ",urdu
tt0482800,Mr. India,6.8,32,"Comedy, Crime, Drama            ",tamil
tt0257210,Suvarna Sundari,7.1,15,"Musical, Drama, Fantasy            ",hindi
tt0396964,Vitthal Vitthal,7.6,7,History            ,marathi
tt8022710,Hasi Deu Ek Phera,4.4,5,"Comedy, Drama            ",nepali
tt4974192,Jamna Pyari,4.7,265,"Comedy, Drama            ",malayalam
tt0237686,Sajani Go Sajani,7.1,10,Drama            ,bengali
tt0048537,Railway Platform,7.2,24,"Comedy, Drama, Romance            ",rajastani
tt2429640,Murder 3,4.9,"2,398","Drama, Mystery, Thriller            ",hindi
tt10545484,Evaru,8.2,"4,249","Crime, Drama, Thriller            ",telugu
tt8372520,Life of An Outcast,6.8,32,Drama            ,hindi
tt10948322,Appa Ani Bappa,7.5,48,Comedy            ,marathi
tt0318557,Periya Maruthu,4.3,21,Musical            ,tamil
tt5612402,Hudugaru,7.4,190,"Action, Drama            ",kannada
tt1372719,Anokhe Amar Shaheed Baba Deep Singh Ji,6.6,9,History            ,hindi
tt2290221,Chaka,5.9,9,Drama            ,bengali
tt0361904,Mera Haque,4.6,34,Action            ,hindi
tt1988572,Chingari,4.6,9,Drama            ,hindi
tt4771796,Rangbaaz,4.6,195,"Action, Comedy, Drama            ",bengali
tt0276823,Bhairavi,6.8,55,Drama            ,tamil
tt0213944,Nirdharita Silpir Anupastithi Tey,7.2,19,Drama            ,bengali
tt0274188,Valliettan,6.6,691,"Action, Drama            ",malayalam
tt0279186,Kuruppinte Kanakku Pustakom,6.6,45,"Comedy, Drama            ",malayalam
tt9176214,Patil,6.7,22,Drama            ,marathi
tt2005364,Thakita Thakita,6.4,51,"Drama, Romance            ",telugu
tt3809990,Thoda Pyaar Zyada Love,8.2,27,"Comedy, Romance            ",urdu
tt3477498,Masala Republic,5.2,103,"Comedy, Thriller            ",malayalam
tt0360626,Haiwan,6.1,10,"Musical, Mystery, Thriller            ",hindi
tt9101540,Big Brother,3.3,863,"Action, Drama, Thriller            ",malayalam
tt0263302,Edu Kondalaswamy,9.0,5,"Drama, Musical            ",telugu
tt13968934,Koi Sath Hai,3.8,13,Horror            ,hindi
tt1301717,Shree Ganesh,7.5,6,"Adventure, Drama, Fantasy            ",hindi
tt4584862,Bhaskar the Rascal,5.3,871,"Comedy, Drama, Family            ",malayalam
tt0358950,Asli Naqli,4.3,38,Drama            ,hindi
tt5457656,Hide and Seek,5.8,241,"Comedy, Crime            ",urdu
tt0156156,Uttarayan,6.5,20,Drama            ,bengali
tt3189256,Om,8.8,"2,689","Action, Crime, Drama            ",kannada
tt0246064,Marana Mrudangam,7.5,61,Action            ,telugu
tt0269821,Ravoyi Chandamama,4.9,186,"Drama, Romance            ",telugu
tt6520954,Debi,7.9,"3,744","Drama, Mystery            ",bengali
tt3175286,Ezhamathe Varavu,6.1,58,Family            ,malayalam
tt0284039,Dil Ka Raaja,5.6,13,"Comedy, Drama            ",hindi
tt0212808,Bhadar Tara Vehata Paani,8.3,7,Drama            ,gujarati
tt0357875,Lootera,6.6,16,"Action, Drama, Musical            ",hindi
tt0203289,American Desi,6.6,"1,583","Comedy, Drama, Romance            ",hindi
tt8667016,Marimayam,9.0,42,Comedy            ,malayalam
tt3540016,Kotigobba 2,6.6,"1,079","Action, Drama, Thriller            ",kannada
tt0109411,Chikat Navra,8.0,7,Drama            ,marathi
tt5464894,New Love Ki Old Story,7.6,18,"Comedy, Fantasy, Romance            ",urdu
tt9725058,Lateef to laden,6.6,7,Comedy            ,hindi
tt5341006,Rupban,8.1,17,Fantasy            ,oriya
tt4729896,Apostasy,6.9,"1,932",Drama            ,oriya
tt0369018,Thokar,5.6,9,"Action, Drama, Family            ",hindi
tt0244430,Biwi Aur Makan,7.1,44,Comedy            ,hindi
tt2437236,Loh Purush,5.3,15,Action            ,hindi
tt1213838,Valu,7.4,436,Comedy            ,marathi
tt0357905,Minnale,7.6,"1,793","Comedy, Drama, Romance            ",tamil
tt4087770,Balwinder Singh Famous Ho Gaya,3.6,49,Comedy            ,hindi
tt2324296,Paramedico,7.3,6,Documentary            ,urdu
tt0485205,En Swasa Katre,5.6,133,"Adventure, Drama, Musical            ",tamil
tt1571204,Izzat,5.9,41,"Action, Drama            ",hindi
tt0186872,Bhakta Tukaram,6.8,31,"Drama, Musical            ",telugu
tt4363024, Dirilis: Ertugrul,8.8,233,"Action, Adventure, Drama            ",urdu
tt0361515,Do Jasoos,6.3,99,"Comedy, Mystery            ",hindi
tt1612059,Swayamvaram,6.9,111,"Drama, Romance            ",telugu
tt11155172,Kannad Gothilla,5.0,80,Thriller            ,kannada
tt0391547,Zakhmi Rooh,5.5,14,Horror            ,hindi
tt0268160,Awaaz,6.1,43,"Action, Drama, Romance            ",hindi
tt0377632,Char Paise,5.6,11,"Action, Crime, Drama            ",hindi
tt4121958,Every Last Child,6.9,21,"Documentary, News            ",urdu
tt2262126,Kalakalappu,6.9,"1,111",Comedy            ,tamil
tt3571378,Gajakesari,6.5,585,"Action, Romance            ",kannada
tt3679060,Dishoom,5.1,"6,947","Action, Adventure, Comedy            ",hindi
tt0250695,Rendu Rella Aaru,7.4,83,Comedy            ,telugu
tt3099372,Victory,7.2,130,Comedy            ,kannada
tt5986982,Ondhokar,5.8,12,"Action, Crime            ",bengali
tt9165602,Jungle.com,8.0,5,"Adventure, Drama            ",malayalam
tt4698000,Kumbasaaram,6.4,200,Thriller            ,malayalam
tt11867522,Swasthik,8.3,35,"Action, Crime, Thriller            ",kannada
tt0861703,Dil Kitna Nadan Hai,6.0,23,"Drama, Musical, Romance            ",hindi
tt0255507,Pranaya Nilavu,4.4,46,"Comedy, Drama, Romance            ",malayalam
tt0078418,Trishul,7.7,"2,058","Action, Drama, Musical            ",oriya
tt4305802,Ormayundo Ee Mukham,5.6,271,"Drama, Romance            ",malayalam
tt0259708,Uyir Ulla Varai Usha,6.4,10,Drama            ,tamil
tt0390689,Chitrmala,5.9,12,Musical            ,urdu
tt8886552,Rose,7.4,8,"Crime, Romance            ",nepali
tt0271603,Kshamichu Ennoru Vakku,6.1,19,Drama            ,malayalam
tt0255096,Deepasthambham Mahascharyam,5.1,78,"Comedy, Drama, Musical            ",malayalam
tt1579821,Ninne Premistha,6.0,153,Romance            ,telugu
tt5335020, Madam Secretary,7.5,236,Drama            ,oriya
tt6925204,Genius,5.6,26,Drama            ,telugu
tt3114944,Jayammana Maga,7.1,24,Drama            ,kannada
tt0099467,Drishti,7.2,79,Drama            ,hindi
tt5005684,Nil Battey Sannata,8.3,"5,865","Drama, Family            ",hindi
tt1575583,Kalisundam Raa,7.2,438,Drama            ,telugu
tt7661390,Gangs of London,8.1,"21,522","Action, Crime, Drama            ",oriya
tt0422943,Petals,5.8,5,Short            ,malayalam
tt2856994,Adam Ka Janam,6.4,5,Drama            ,hindi
tt7017414,Kopal,7.6,16,Drama            ,bengali
tt2186731,Department,3.1,956,"Action, Crime, Thriller            ",hindi
tt1603798,Bathukamma,6.9,9,Drama            ,telugu
tt3532062,Ishq Khuda,7.4,52,"Drama, Musical, Romance            ",punjabi
tt7606826,Office #thebrightesthorrorfilm,5.4,13,Horror            ,hindi
tt11725450,Basta,8.6,52,"Comedy, Drama, Family            ",marathi
tt10961232,Ranganayaki,9.5,131,Drama            ,kannada
tt7811084,One Way,5.0,11,Thriller            ,bengali
tt5323568,Puthiya Niyamam,6.5,"1,474","Mystery, Thriller            ",malayalam
tt8130968,Badla,7.8,"23,116","Crime, Drama, Mystery            ",hindi
tt4949202,Bitnoon,5.9,31,Comedy            ,bengali
tt3810932,Drushyam,8.2,"3,644","Crime, Drama, Thriller            ",telugu
tt1841496,Aakrosh,6.3,58,"Action, Crime, Drama            ",bengali
tt1121975,Ullam,6.5,11,Drama            ,malayalam
tt0087586,Laila,4.5,33,"Musical, Romance            ",hindi
tt0827779,Priya O Priya,5.3,11,Drama            ,telugu
tt0454504,Maine Gandhi Ko Nahin Mara,7.4,696,Drama            ,hindi
tt1821560,Oru Oodhappu Kan Simittugiradhu,7.2,26,Romance            ,malayalam
tt4023852,Welcome 2 Karachi,4.3,"1,105","Action, Comedy, War            ",urdu
tt5372906,Meher Nigar,5.1,7,Drama            ,bengali
tt2677182,Bad Boys,3.8,5,Thriller            ,hindi
tt2458524,Trivandrum Lodge,6.6,504,Comedy            ,malayalam
